id,primera_fecha,ult_fecha,tiempo_serv_trab,fecha_inidi,ent_pago_des,neto_pagar,ultimo_sueldo,ahorros_estimados,id_estado,estado,q25,q50,q75,fijo_cat_q25,fijo_mensual_q25,fijo_ingreso_q25,fijo_cat_q50,fijo_mensual_q50,fijo_ingreso_q50,fijo_cat_q75,fijo_mensual_q75,fijo_ingreso_q75
137194056,2006-09-16,2021-07-31,150103,2021-08-01,SINALOA,6648.85,16728.0,802944.0,25,SINALOA,1500000.0,2977460.0,4756158.0175,14.38786208186491,17028.166666666668,45408.444444444445,14.217160246884978,33519.5980952381,89385.59492063492,14.152200360608347,53373.45523809524,142329.21396825396
137424377,2000-02-16,2012-02-29,120217,2012-03-01,HIDALGO,8584.0,16728.0,802944.0,13,HIDALGO,900000.0,1847600.0,3600000.0,14.616356899987347,10330.957142857143,27549.219047619048,14.32320408491499,20908.08380952381,55754.89015873016,14.187133025652017,40468.4019047619,107915.73841269843
137332238,1998-09-01,2022-04-30,240003,2022-05-01,ORIENTE DE LA CDMX,22370.95,30768.41379310345,1476883.8620689656,9,ORIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.123022120458591,72818.7138095238,194183.23682539683,14.078731546904965,133495.68333333335,355988.4888888889
137198505,1998-10-16,2022-01-31,230719,2022-02-01,VERACRUZ,23348.36,32126.068965517243,1542051.3103448276,13,VERACRUZ,1297500.0,2500000.0,6098750.0,14.441440479804484,14767.858095238096,39380.95492063492,14.250302771768402,28190.182857142856,75173.82095238095,14.12824167803412,68359.48809523809,182291.96825396825
137456863,2000-04-08,2024-02-27,240226,2024-02-29,SAN LUIS POTOSI,12197.37,16636.96551724138,798574.3448275863,24,SAN LUIS POTOSI,1446960.0000000002,2344500.0,3800000.000000001,14.400451169614374,16436.13333333333,43829.688888888886,14.264000958648404,26454.489523809527,70545.3053968254,14.179570630183926,42700.80523809524,113868.81396825396
137006477,2000-05-01,2001-08-31,300000,2001-09-01,DURANGO,24897.14,24851.1,1192852.7999999998,10,DURANGO,602550.0,1400000.0,3625000.0,14.897081370537979,7010.81619047619,18695.509841269843,14.412385692321019,15911.96523809524,42431.9073015873,14.186141359636911,40747.451428571425,108659.87047619047
137367975,2006-10-16,2018-07-31,111117,2018-08-01,PONIENTE DE LA CDMX,5999.25,18182.60869565217,872765.2173913041,9,PONIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.116091189973774,74137.79809523809,197700.79492063491,14.05971674844802,141310.38285714286,376827.68761904765
137350708,2002-10-16,2024-07-15,220024,2024-07-16,PONIENTE DE LA CDMX,9007.68,20442.222222222223,981226.6666666667,9,PONIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.123022120458591,72818.7138095238,194183.23682539683,14.062972186328084,139907.35761904763,373086.28698412696
137077897,2000-05-16,2015-12-31,151008,2016-01-01,NORTE DE LA CDMX,8525.45,15931.42857142857,764708.5714285714,9,NORTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.109014258535337,75535.58571428571,201428.22857142857,14.056538326951678,142708.1738095238,380555.13015873014
137262777,2000-01-01,2023-12-31,240406,2024-01-01,ORIENTE DE LA CDMX,5519.25,11536.551724137931,553754.4827586208,9,ORIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.173724902252824,43795.36142857143,116787.63047619049,14.095938067254037,78264.42714285714,208705.13904761904,14.050510651576168,145437.01095238095,387832.0292063492
